period	cat	value	fcc	interval	fkt_id	fkt_date	fkt_pop	fkt_area	fkt_mines	fkt_fert	fkt_cattle	fkt_poors	prot_area	altitude	dist_patch	dist_fedge	dist_road	dist_town	fragindex	date_image	statut_tp1
1	34	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	150	840	60	58650	20010	4	20010913	0
1	35	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	322	90	120	56760	28140	5	20010913	0
1	36	1	133	3.613963	214311001	2007	1077	53.071	1	0	1810	5	0	81	0	60	56100	37620	3	20010913	1
1	37	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1183	930	120	69630	8700	5	20010913	0
1	38	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1058	1050	120	68610	7320	5	20010913	0
1	39	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	937	780	150	65640	4260	5	20010913	0
1	40	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	814	120	90	65250	4110	4	20010913	0
1	41	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	1002	1980	180	62790	5580	5	20010913	0
1	42	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	928	1530	210	61800	6960	5	20010913	0
1	43	1	133	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	667	0	30	60360	12690	2	20010913	1
1	44	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	774	1380	180	59700	15480	5	20010913	0
1	45	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	822	630	60	59220	17520	3	20010913	0
1	46	1	133	3.613963	214311001	2007	1077	53.071	1	0	1810	5	0	74	0	30	56010	37350	3	20010913	1
1	47	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	839	330	240	61500	7950	5	20010913	0
1	48	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	844	870	270	59910	14490	5	20010913	0
1	49	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	63	270	30	55950	31230	2	20010913	0
1	50	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1058	960	180	68520	7200	5	20010913	0
1	51	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	784	240	30	60840	10380	3	20010913	0
1	52	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	790	840	300	59970	14010	5	20010913	0
1	53	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	331	390	30	58830	18960	3	20010913	0
1	54	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	159	270	30	58440	20550	3	20010913	0
1	55	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1056	1110	210	68580	7320	5	20010913	0
1	56	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	945	60	120	67950	6450	5	20010913	0
1	57	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	920	300	60	67680	6060	3	20010913	0
1	58	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	914	810	240	65820	4260	5	20010913	0
1	59	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	923	780	240	65580	4170	5	20010913	0
1	60	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	852	330	30	61230	8640	3	20010913	0
1	61	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	858	660	90	61140	8940	5	20010913	0
1	62	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	880	900	120	61080	9180	5	20010913	0
1	63	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	808	360	30	60840	10230	3	20010913	0
1	64	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1201	810	90	69540	8670	3	20010913	0
1	65	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1031	360	90	68100	6660	5	20010913	0
1	66	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	821	1230	30	64140	4230	3	20010913	0
1	67	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	920	1800	300	61830	6660	5	20010913	0
1	68	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	743	180	150	60450	11820	5	20010913	0
1	69	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	698	30	60	60270	12570	4	20010913	0
1	70	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	802	750	360	59850	14340	5	20010913	0
1	71	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	813	630	60	59100	17460	3	20010913	0
1	72	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	391	0	30	58890	18450	3	20010913	1
1	73	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	799	300	120	60720	10470	5	20010913	0
1	74	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	1022	1020	120	59160	17040	5	20010913	0
1	75	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	138	90	60	58230	20970	3	20010913	0
1	76	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	393	360	60	56670	27690	4	20010913	0
1	77	1	111	3.613963	215012008	2008	450	109.323	1	0	1698	75	1	1147	1500	60	66390	4620	3	20010913	0
1	78	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	889	1650	330	61680	6780	5	20010913	0
1	79	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	786	780	330	59910	13800	5	20010913	0
1	80	1	111	3.613963	214311001	2007	1077	53.071	1	0	1810	5	0	118	150	30	56100	38430	3	20010913	0
1	81	1	133	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	764	0	30	64830	3840	2	20010913	1
1	82	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	996	2340	390	62040	6210	5	20010913	0
1	83	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	767	150	150	60420	11490	5	20010913	0
1	84	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	857	1170	180	59520	15360	5	20010913	0
1	85	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	359	330	120	56610	27660	5	20010913	0
1	86	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	855	630	150	65340	3960	5	20010913	0
1	87	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	798	30	30	64920	3810	3	20010913	0
1	88	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	924	1080	300	63540	4410	5	20010913	0
1	89	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	0	1013	1440	90	62880	5100	5	20010913	0
1	90	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	1079	1890	390	62550	5460	5	20010913	0
1	91	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	881	420	300	60540	10860	5	20010913	0
1	92	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	773	600	480	59760	14220	5	20010913	0
1	93	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	1003	1140	210	59100	16950	5	20010913	0
1	94	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	199	180	30	58050	21360	3	20010913	0
1	95	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	830	510	120	60990	8790	5	20010913	0
1	96	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	796	420	90	60600	10530	5	20010913	0
1	97	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	729	60	120	60300	11730	5	20010913	0
1	98	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	770	600	420	59760	14010	5	20010913	0
1	99	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	125	150	30	57810	22290	3	20010913	0
1	100	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	92	240	30	56040	29850	2	20010913	0
1	101	1	111	3.613963	214311006	2006	952	39.888	1	0	1810	5	0	92	180	30	56430	40260	1	20010913	0
1	102	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	836	1260	180	63990	4050	5	20010913	0
1	103	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	806	1260	210	63870	4110	5	20010913	0
1	104	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	761	600	390	59730	13950	5	20010913	0
1	105	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	786	600	30	58920	17460	2	20010913	0
1	106	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	81	180	30	55500	31890	1	20010913	0
1	107	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1010	870	270	65850	4110	5	20010913	0
1	108	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	882	1080	360	63690	4140	5	20010913	0
1	109	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	1005	990	120	58980	17070	5	20010913	0
1	110	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	133	150	30	58020	21180	1	20010913	0
1	111	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	98	150	30	56760	26490	3	20010913	0
1	112	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	175	120	360	56610	27150	5	20010913	0
1	113	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	188	90	120	56370	28110	5	20010913	0
1	114	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1007	540	210	67980	6630	5	20010913	0
1	115	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	960	660	90	67230	5580	5	20010913	0
1	116	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	835	1170	270	63780	4050	5	20010913	0
1	117	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	864	1140	300	63750	4080	5	20010913	0
1	118	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	798	510	420	59610	14250	5	20010913	0
1	119	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	381	240	30	58620	18480	2	20010913	0
1	120	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	125	210	30	56790	26250	3	20010913	0
1	121	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	147	180	60	56250	28440	3	20010913	0
1	122	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1022	840	240	65820	4050	5	20010913	0
1	123	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	853	660	600	61200	7500	5	20010913	0
1	124	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	801	90	240	61080	7980	5	20010913	0
1	125	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	858	1020	180	60690	9570	5	20010913	0
1	126	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	839	570	60	60510	10260	3	20010913	0
1	127	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	740	660	120	59730	13680	5	20010913	0
1	128	1	111	3.613963	214311006	2006	952	39.888	1	0	1810	5	0	92	30	30	56430	40740	2	20010913	0
1	129	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1162	690	270	69540	9000	5	20010913	0
1	130	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1042	1290	240	66810	5040	5	20010913	0
1	131	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	801	120	210	61050	7950	5	20010913	0
1	132	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	705	60	30	60000	12360	3	20010913	0
1	133	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1104	1170	30	68280	7080	3	20010913	0
1	134	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	938	630	420	65640	3960	5	20010913	0
1	135	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	776	420	30	65070	3720	3	20010913	0
1	136	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	829	1110	360	63690	3960	5	20010913	0
1	137	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	833	510	570	61110	7590	5	20010913	0
1	138	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	777	120	120	60930	8280	5	20010913	0
1	139	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	846	180	180	60900	8340	5	20010913	0
1	140	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	796	180	150	60180	11460	5	20010913	0
1	141	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	163	270	180	57660	22140	5	20010913	0
1	142	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	73	0	30	56850	25500	3	20010913	1
1	143	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	156	120	180	56250	28080	5	20010913	0
1	144	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1154	450	90	69270	8580	5	20010913	0
1	145	1	113	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	785	120	30	64560	3570	3	20010913	0
1	146	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	908	600	330	60330	10680	5	20010913	0
1	147	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	730	540	120	59730	13260	5	20010913	0
1	148	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	826	690	510	59370	14730	5	20010913	0
1	149	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	820	1380	180	59100	15870	5	20010913	0
1	150	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	862	1680	180	58980	16410	5	20010913	0
1	151	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	811	570	90	58710	17520	5	20010913	0
1	152	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	115	0	30	54840	33960	4	20010913	1
1	153	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	951	900	270	66960	5310	5	20010913	0
1	154	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	854	780	60	63240	4320	3	20010913	0
1	155	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	949	1380	300	58890	16710	5	20010913	0
1	156	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	603	270	90	58560	18030	5	20010913	0
1	157	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	837	1110	270	63810	3810	5	20010913	0
1	158	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	120	0	30	55110	32520	3	20010913	1
1	159	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1234	780	180	69570	9210	5	20010913	0
1	160	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1200	720	150	69540	9150	5	20010913	0
1	161	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	912	300	120	67380	5910	5	20010913	0
1	162	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	887	630	30	67110	5520	3	20010913	0
1	163	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	766	420	30	65040	3630	2	20010913	0
1	164	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	844	1080	420	63660	3810	5	20010913	0
1	165	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	869	900	210	60630	9030	5	20010913	0
1	166	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	887	1050	120	60480	9630	5	20010913	0
1	167	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	841	660	420	59220	14940	5	20010913	0
1	168	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	639	330	120	58500	17970	5	20010913	0
1	169	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1113	1170	240	69780	9600	5	20010913	0
1	170	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	884	330	270	67440	6030	5	20010913	0
1	171	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	843	300	90	65310	3720	5	20010913	0
1	172	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	982	1860	630	62160	5370	5	20010913	0
1	173	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	681	30	30	59790	12420	3	20010913	0
1	174	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	876	990	420	59070	15420	5	20010913	0
1	175	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	84	390	90	56520	26250	4	20010913	0
1	176	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1090	1170	60	68460	7440	4	20010913	0
1	177	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	858	960	390	63540	3780	5	20010913	0
1	178	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	861	870	330	63480	3840	5	20010913	0
1	179	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	639	390	120	58440	17970	5	20010913	0
1	180	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	84	390	60	56490	26250	3	20010913	0
1	181	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1205	570	30	69390	9000	3	20010913	0
1	182	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1076	960	60	67890	6660	3	20010913	0
1	183	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	751	540	30	64170	3510	3	20010913	0
1	184	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	1030	2280	630	61860	5700	5	20010913	0
1	185	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	110	180	120	57480	21930	5	20010913	0
1	186	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	90	780	30	57300	22650	2	20010913	0
1	187	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	115	300	240	56220	27240	5	20010913	0
1	188	1	133	3.613963	214312007	2007	760	124.834	1	0	1810	5	0	88	0	30	56340	41400	1	20010913	1
1	189	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1103	1290	60	68340	7290	3	20010913	0
1	190	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	920	570	120	67560	6210	5	20010913	0
1	191	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	804	210	60	65040	3540	3	20010913	0
1	192	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	799	90	180	59910	11520	5	20010913	0
1	193	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	115	270	180	56190	27210	5	20010913	0
1	194	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	899	330	120	65310	3630	5	20010913	0
1	195	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	853	630	30	63240	3960	3	20010913	0
1	196	1	133	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	731	0	30	59790	11880	3	20010913	1
1	197	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	136	360	180	56130	27330	5	20010913	0
1	198	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1218	300	30	69150	8730	3	20010913	0
1	199	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	1015	2040	720	61920	5460	5	20010913	0
1	200	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	749	720	90	59430	13230	5	20010913	0
1	201	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	799	480	210	59070	14850	5	20010913	0
1	202	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	154	180	60	55980	27870	3	20010913	0
1	203	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1218	990	150	69570	9420	5	20010913	0
1	204	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1273	870	30	69480	9300	3	20010913	0
1	205	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	852	1170	30	60240	9660	3	20010913	0
1	206	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	944	870	90	58440	17310	4	20010913	0
1	207	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	981	750	120	58410	17430	5	20010913	0
1	208	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	87	210	60	57360	21840	3	20010913	0
1	209	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	78	90	30	56760	24480	2	20010913	0
1	210	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	951	1680	60	61140	6420	3	20010913	0
1	211	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	864	810	240	60420	8820	5	20010913	0
1	212	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	1052	600	30	59910	11010	2	20010913	0
1	213	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	286	0	30	58080	18690	1	20010913	1
1	214	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	118	420	180	56010	27480	5	20010913	0
1	215	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	100	0	90	55470	29820	4	20010913	1
1	216	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	990	870	180	67590	6360	5	20010913	0
1	217	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	929	1140	120	66600	4980	5	20010913	0
1	218	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	839	510	180	60480	8460	5	20010913	0
1	219	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	886	900	420	60000	10500	5	20010913	0
1	220	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	75	0	30	56490	25320	3	20010913	1
1	221	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	74	120	30	56130	26880	2	20010913	0
1	222	1	113	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1025	1230	90	69720	9840	4	20010913	0
1	223	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1141	1140	120	69570	9600	5	20010913	0
1	224	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	909	840	60	66840	5310	3	20010913	0
1	225	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	912	840	180	63420	3480	5	20010913	0
1	226	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	962	1860	90	61170	6240	4	20010913	0
1	227	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	900	840	360	60720	7110	5	20010913	0
1	228	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	134	0	30	57480	20940	1	20010913	1
1	229	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1123	1320	210	67830	6720	5	20010913	0
1	230	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	938	1020	120	66660	5100	5	20010913	0
1	231	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	893	540	390	60630	7380	5	20010913	0
1	232	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	825	1200	120	60060	9810	5	20010913	0
1	233	1	133	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	671	0	60	59490	12210	3	20010913	1
1	234	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	743	270	210	59010	14280	5	20010913	0
1	235	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1112	1290	210	67770	6660	5	20010913	0
1	236	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	935	390	240	65160	3420	5	20010913	0
1	237	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	966	690	60	63270	3510	3	20010913	0
1	238	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	929	2370	240	61410	5790	5	20010913	0
1	239	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	1027	750	120	59790	10860	5	20010913	0
1	240	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	856	300	240	59640	11400	5	20010913	0
1	241	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	795	570	120	58800	15060	5	20010913	0
1	242	1	133	3.613963	214311007	2007	894	183.666	1	0	1810	5	1	81	0	60	56400	25110	3	20010913	1
1	243	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1145	510	30	68520	7920	3	20010913	0
1	244	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	956	750	120	63330	3420	5	20010913	0
1	245	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	944	2220	510	61560	5520	5	20010913	0
1	246	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	940	1020	240	60690	6930	5	20010913	0
1	247	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	850	630	150	60300	8460	5	20010913	0
1	248	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	895	1410	30	60120	9330	3	20010913	0
1	249	1	111	3.613963	222012002	2008	1314	109.692	0	0	7500	49	1	739	270	150	58920	14340	5	20010913	0
1	250	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	96	270	30	55080	30690	2	20010913	0
1	251	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1168	120	30	68850	8520	3	20010913	0
1	252	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1178	1230	60	68070	7200	3	20010913	0
1	253	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	786	120	60	63990	3090	3	20010913	0
1	254	1	111	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	852	600	180	58080	17790	5	20010913	0
1	255	1	113	3.613963	214311007	2007	894	183.666	1	0	1810	5	0	133	390	120	55560	28530	5	20010913	0
1	256	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	1167	480	90	68490	7950	4	20010913	0
1	257	1	111	3.613963	222011002	2006	882	121.619	0	0	7500	49	1	994	540	90	65160	3390	5	20010913	0
1	258	1	111	3.613963	222011001	2008	1076	88.321	0	0	7500	49	1	998	840	60	62340	4350	3	20010913	0
